date,season,year,month,hour,holiday,weekday,workingday,weather_situation,casual,registered,count,days_of_week,category_days,month_name,last_purchase_date,recency
2011-01-10,spring,2011,1,22,No,Senin,Yes,Clear,2,22,24,Senin,weekdays,Jan,2011-01-10,721
2011-01-10,spring,2011,1,23,No,Senin,Yes,Clear,0,18,18,Senin,weekdays,Jan,2011-01-10,721
2011-01-11,spring,2011,1,0,No,Selasa,Yes,Clear,2,10,12,Selasa,weekdays,Jan,2011-01-11,720
2011-01-11,spring,2011,1,1,No,Selasa,Yes,Clear,0,3,3,Selasa,weekdays,Jan,2011-01-11,720
2011-01-11,spring,2011,1,2,No,Selasa,Yes,Misty,0,3,3,Selasa,weekdays,Jan,2011-01-11,720
2011-01-11,spring,2011,1,5,No,Selasa,Yes,Misty,0,6,6,Selasa,weekdays,Jan,2011-01-11,720
2011-01-11,spring,2011,1,6,No,Selasa,Yes,Misty,0,27,27,Selasa,weekdays,Jan,2011-01-11,720
2011-01-11,spring,2011,1,7,No,Selasa,Yes,Misty,2,97,99,Selasa,weekdays,Jan,2011-01-11,720
2011-01-11,spring,2011,1,8,No,Selasa,Yes,Misty,3,214,217,Selasa,weekdays,Jan,2011-01-11,720
2011-01-11,spring,2011,1,9,No,Selasa,Yes,Misty,3,127,130,Selasa,weekdays,Jan,2011-01-11,720
2011-01-11,spring,2011,1,10,No,Selasa,Yes,Misty,3,51,54,Selasa,weekdays,Jan,2011-01-11,720
2011-01-11,spring,2011,1,11,No,Selasa,Yes,Misty,4,31,35,Selasa,weekdays,Jan,2011-01-11,720
2011-01-11,spring,2011,1,12,No,Selasa,Yes,Misty,2,55,57,Selasa,weekdays,Jan,2011-01-11,720
2011-01-11,spring,2011,1,13,No,Selasa,Yes,Misty,6,46,52,Selasa,weekdays,Jan,2011-01-11,720
2011-01-11,spring,2011,1,14,No,Selasa,Yes,Misty,3,60,63,Selasa,weekdays,Jan,2011-01-11,720
2011-01-11,spring,2011,1,15,No,Selasa,Yes,Misty,2,45,47,Selasa,weekdays,Jan,2011-01-11,720
2011-01-11,spring,2011,1,16,No,Selasa,Yes,Misty,4,72,76,Selasa,weekdays,Jan,2011-01-11,720
2011-01-11,spring,2011,1,17,No,Selasa,Yes,Misty,6,130,136,Selasa,weekdays,Jan,2011-01-11,720
2011-01-11,spring,2011,1,18,No,Selasa,Yes,Light Snow,1,94,95,Selasa,weekdays,Jan,2011-01-11,720
2011-01-11,spring,2011,1,19,No,Selasa,Yes,Light Snow,0,51,51,Selasa,weekdays,Jan,2011-01-11,720
2011-01-11,spring,2011,1,20,No,Selasa,Yes,Light Snow,0,32,32,Selasa,weekdays,Jan,2011-01-11,720
2011-01-11,spring,2011,1,21,No,Selasa,Yes,Light Snow,0,20,20,Selasa,weekdays,Jan,2011-01-11,720
2011-01-11,spring,2011,1,22,No,Selasa,Yes,Light Snow,1,28,29,Selasa,weekdays,Jan,2011-01-11,720
2011-01-11,spring,2011,1,23,No,Selasa,Yes,Light Snow,1,18,19,Selasa,weekdays,Jan,2011-01-11,720
2011-01-12,spring,2011,1,0,No,Rabu,Yes,Misty,0,7,7,Rabu,weekdays,Jan,2011-01-12,719
2011-01-12,spring,2011,1,1,No,Rabu,Yes,Misty,0,6,6,Rabu,weekdays,Jan,2011-01-12,719
2011-01-12,spring,2011,1,2,No,Rabu,Yes,Clear,0,1,1,Rabu,weekdays,Jan,2011-01-12,719
2011-01-12,spring,2011,1,5,No,Rabu,Yes,Clear,0,5,5,Rabu,weekdays,Jan,2011-01-12,719
2011-01-12,spring,2011,1,6,No,Rabu,Yes,Clear,0,16,16,Rabu,weekdays,Jan,2011-01-12,719
2011-01-12,spring,2011,1,7,No,Rabu,Yes,Clear,0,54,54,Rabu,weekdays,Jan,2011-01-12,719
2011-01-12,spring,2011,1,8,No,Rabu,Yes,Clear,3,125,128,Rabu,weekdays,Jan,2011-01-12,719
2011-01-12,spring,2011,1,9,No,Rabu,Yes,Clear,3,78,81,Rabu,weekdays,Jan,2011-01-12,719
2011-01-12,spring,2011,1,10,No,Rabu,Yes,Clear,0,39,39,Rabu,weekdays,Jan,2011-01-12,719
2011-01-12,spring,2011,1,11,No,Rabu,Yes,Clear,3,32,35,Rabu,weekdays,Jan,2011-01-12,719
2011-01-12,spring,2011,1,12,No,Rabu,Yes,Clear,3,52,55,Rabu,weekdays,Jan,2011-01-12,719
2011-01-12,spring,2011,1,13,No,Rabu,Yes,Clear,0,49,49,Rabu,weekdays,Jan,2011-01-12,719
2011-01-12,spring,2011,1,14,No,Rabu,Yes,Clear,0,44,44,Rabu,weekdays,Jan,2011-01-12,719
2011-01-12,spring,2011,1,15,No,Rabu,Yes,Clear,1,48,49,Rabu,weekdays,Jan,2011-01-12,719
2011-01-12,spring,2011,1,16,No,Rabu,Yes,Clear,5,63,68,Rabu,weekdays,Jan,2011-01-12,719
2011-01-12,spring,2011,1,17,No,Rabu,Yes,Clear,0,139,139,Rabu,weekdays,Jan,2011-01-12,719
2011-01-12,spring,2011,1,18,No,Rabu,Yes,Clear,2,135,137,Rabu,weekdays,Jan,2011-01-12,719
2011-01-12,spring,2011,1,19,No,Rabu,Yes,Clear,1,82,83,Rabu,weekdays,Jan,2011-01-12,719
2011-01-12,spring,2011,1,20,No,Rabu,Yes,Clear,2,54,56,Rabu,weekdays,Jan,2011-01-12,719
2011-01-12,spring,2011,1,21,No,Rabu,Yes,Clear,0,57,57,Rabu,weekdays,Jan,2011-01-12,719
2011-01-12,spring,2011,1,22,No,Rabu,Yes,Clear,1,32,33,Rabu,weekdays,Jan,2011-01-12,719
2011-01-12,spring,2011,1,23,No,Rabu,Yes,Clear,1,19,20,Rabu,weekdays,Jan,2011-01-12,719
2011-01-13,spring,2011,1,0,No,Kamis,Yes,Clear,1,6,7,Kamis,weekdays,Jan,2011-01-13,718
2011-01-13,spring,2011,1,1,No,Kamis,Yes,Clear,0,2,2,Kamis,weekdays,Jan,2011-01-13,718
2011-01-13,spring,2011,1,2,No,Kamis,Yes,Clear,0,2,2,Kamis,weekdays,Jan,2011-01-13,718
2011-01-13,spring,2011,1,3,No,Kamis,Yes,Clear,0,3,3,Kamis,weekdays,Jan,2011-01-13,718
2011-01-13,spring,2011,1,4,No,Kamis,Yes,Clear,0,4,4,Kamis,weekdays,Jan,2011-01-13,718
2011-01-13,spring,2011,1,5,No,Kamis,Yes,Clear,0,3,3,Kamis,weekdays,Jan,2011-01-13,718
2011-01-13,spring,2011,1,6,No,Kamis,Yes,Clear,0,28,28,Kamis,weekdays,Jan,2011-01-13,718
2011-01-13,spring,2011,1,7,No,Kamis,Yes,Clear,0,72,72,Kamis,weekdays,Jan,2011-01-13,718
2011-01-13,spring,2011,1,8,No,Kamis,Yes,Clear,5,197,202,Kamis,weekdays,Jan,2011-01-13,718
2011-01-13,spring,2011,1,9,No,Kamis,Yes,Clear,2,137,139,Kamis,weekdays,Jan,2011-01-13,718
2011-01-13,spring,2011,1,10,No,Kamis,Yes,Misty,2,36,38,Kamis,weekdays,Jan,2011-01-13,718
2011-01-13,spring,2011,1,11,No,Kamis,Yes,Misty,4,33,37,Kamis,weekdays,Jan,2011-01-13,718
2011-01-13,spring,2011,1,12,No,Kamis,Yes,Clear,3,49,52,Kamis,weekdays,Jan,2011-01-13,718
2011-01-13,spring,2011,1,13,No,Kamis,Yes,Clear,2,81,83,Kamis,weekdays,Jan,2011-01-13,718
2011-01-13,spring,2011,1,14,No,Kamis,Yes,Clear,3,39,42,Kamis,weekdays,Jan,2011-01-13,718
2011-01-13,spring,2011,1,15,No,Kamis,Yes,Clear,5,55,60,Kamis,weekdays,Jan,2011-01-13,718
2011-01-13,spring,2011,1,16,No,Kamis,Yes,Clear,2,76,78,Kamis,weekdays,Jan,2011-01-13,718
2011-01-13,spring,2011,1,17,No,Kamis,Yes,Clear,4,158,162,Kamis,weekdays,Jan,2011-01-13,718
2011-01-13,spring,2011,1,18,No,Kamis,Yes,Clear,3,141,144,Kamis,weekdays,Jan,2011-01-13,718
2011-01-13,spring,2011,1,19,No,Kamis,Yes,Clear,1,98,99,Kamis,weekdays,Jan,2011-01-13,718
2011-01-13,spring,2011,1,20,No,Kamis,Yes,Clear,0,64,64,Kamis,weekdays,Jan,2011-01-13,718
2011-01-13,spring,2011,1,21,No,Kamis,Yes,Clear,0,40,40,Kamis,weekdays,Jan,2011-01-13,718
2011-01-13,spring,2011,1,22,No,Kamis,Yes,Clear,0,30,30,Kamis,weekdays,Jan,2011-01-13,718
2011-01-13,spring,2011,1,23,No,Kamis,Yes,Clear,1,14,15,Kamis,weekdays,Jan,2011-01-13,718
2011-01-14,spring,2011,1,0,No,Jumat,Yes,Clear,0,14,14,Jumat,weekdays,Jan,2011-01-14,717
2011-01-14,spring,2011,1,1,No,Jumat,Yes,Clear,0,5,5,Jumat,weekdays,Jan,2011-01-14,717
2011-01-14,spring,2011,1,2,No,Jumat,Yes,Clear,0,1,1,Jumat,weekdays,Jan,2011-01-14,717
2011-01-14,spring,2011,1,3,No,Jumat,Yes,Clear,0,1,1,Jumat,weekdays,Jan,2011-01-14,717
2011-01-14,spring,2011,1,5,No,Jumat,Yes,Clear,0,8,8,Jumat,weekdays,Jan,2011-01-14,717
2011-01-14,spring,2011,1,6,No,Jumat,Yes,Clear,0,17,17,Jumat,weekdays,Jan,2011-01-14,717
2011-01-14,spring,2011,1,7,No,Jumat,Yes,Clear,0,70,70,Jumat,weekdays,Jan,2011-01-14,717
2011-01-14,spring,2011,1,8,No,Jumat,Yes,Clear,2,156,158,Jumat,weekdays,Jan,2011-01-14,717
2011-01-14,spring,2011,1,9,No,Jumat,Yes,Clear,0,117,117,Jumat,weekdays,Jan,2011-01-14,717
2011-01-14,spring,2011,1,10,No,Jumat,Yes,Clear,4,40,44,Jumat,weekdays,Jan,2011-01-14,717
2011-01-14,spring,2011,1,11,No,Jumat,Yes,Clear,6,47,53,Jumat,weekdays,Jan,2011-01-14,717
2011-01-14,spring,2011,1,12,No,Jumat,Yes,Clear,2,59,61,Jumat,weekdays,Jan,2011-01-14,717
2011-01-14,spring,2011,1,13,No,Jumat,Yes,Clear,4,73,77,Jumat,weekdays,Jan,2011-01-14,717
2011-01-14,spring,2011,1,14,No,Jumat,Yes,Clear,5,59,64,Jumat,weekdays,Jan,2011-01-14,717
2011-01-14,spring,2011,1,15,No,Jumat,Yes,Clear,9,59,68,Jumat,weekdays,Jan,2011-01-14,717
2011-01-14,spring,2011,1,16,No,Jumat,Yes,Clear,3,87,90,Jumat,weekdays,Jan,2011-01-14,717
2011-01-14,spring,2011,1,17,No,Jumat,Yes,Clear,4,155,159,Jumat,weekdays,Jan,2011-01-14,717
2011-01-14,spring,2011,1,18,No,Jumat,Yes,Clear,5,134,139,Jumat,weekdays,Jan,2011-01-14,717
2011-01-14,spring,2011,1,19,No,Jumat,Yes,Clear,3,89,92,Jumat,weekdays,Jan,2011-01-14,717
2011-01-14,spring,2011,1,20,No,Jumat,Yes,Clear,0,68,68,Jumat,weekdays,Jan,2011-01-14,717
2011-01-14,spring,2011,1,21,No,Jumat,Yes,Clear,4,48,52,Jumat,weekdays,Jan,2011-01-14,717
2011-01-14,spring,2011,1,22,No,Jumat,Yes,Misty,2,34,36,Jumat,weekdays,Jan,2011-01-14,717
2011-01-14,spring,2011,1,23,No,Jumat,Yes,Misty,1,26,27,Jumat,weekdays,Jan,2011-01-14,717
2011-01-15,spring,2011,1,0,No,Sabtu,No,Clear,3,25,28,Sabtu,weekend,Jan,2011-01-15,716
2011-01-15,spring,2011,1,1,No,Sabtu,No,Misty,2,18,20,Sabtu,weekend,Jan,2011-01-15,716
2011-01-15,spring,2011,1,2,No,Sabtu,No,Misty,0,12,12,Sabtu,weekend,Jan,2011-01-15,716
2011-01-15,spring,2011,1,3,No,Sabtu,No,Misty,1,7,8,Sabtu,weekend,Jan,2011-01-15,716
2011-01-15,spring,2011,1,4,No,Sabtu,No,Misty,0,5,5,Sabtu,weekend,Jan,2011-01-15,716
2011-01-15,spring,2011,1,5,No,Sabtu,No,Clear,0,1,1,Sabtu,weekend,Jan,2011-01-15,716
2011-01-15,spring,2011,1,6,No,Sabtu,No,Clear,1,2,3,Sabtu,weekend,Jan,2011-01-15,716
2011-01-15,spring,2011,1,7,No,Sabtu,No,Clear,1,9,10,Sabtu,weekend,Jan,2011-01-15,716
2011-01-15,spring,2011,1,8,No,Sabtu,No,Clear,1,22,23,Sabtu,weekend,Jan,2011-01-15,716
2011-01-15,spring,2011,1,9,No,Sabtu,No,Clear,2,31,33,Sabtu,weekend,Jan,2011-01-15,716
2011-01-15,spring,2011,1,10,No,Sabtu,No,Clear,2,57,59,Sabtu,weekend,Jan,2011-01-15,716
2011-01-15,spring,2011,1,11,No,Sabtu,No,Clear,18,54,72,Sabtu,weekend,Jan,2011-01-15,716
2011-01-15,spring,2011,1,12,No,Sabtu,No,Clear,15,74,89,Sabtu,weekend,Jan,2011-01-15,716
2011-01-15,spring,2011,1,13,No,Sabtu,No,Clear,21,80,101,Sabtu,weekend,Jan,2011-01-15,716
2011-01-15,spring,2011,1,14,No,Sabtu,No,Clear,26,92,118,Sabtu,weekend,Jan,2011-01-15,716
2011-01-15,spring,2011,1,15,No,Sabtu,No,Misty,21,108,129,Sabtu,weekend,Jan,2011-01-15,716
2011-01-15,spring,2011,1,16,No,Sabtu,No,Misty,33,95,128,Sabtu,weekend,Jan,2011-01-15,716
2011-01-15,spring,2011,1,17,No,Sabtu,No,Misty,29,54,83,Sabtu,weekend,Jan,2011-01-15,716
2011-01-15,spring,2011,1,18,No,Sabtu,No,Misty,15,69,84,Sabtu,weekend,Jan,2011-01-15,716
2011-01-15,spring,2011,1,19,No,Sabtu,No,Misty,14,60,74,Sabtu,weekend,Jan,2011-01-15,716
2011-01-15,spring,2011,1,20,No,Sabtu,No,Misty,6,35,41,Sabtu,weekend,Jan,2011-01-15,716
2011-01-15,spring,2011,1,21,No,Sabtu,No,Misty,6,51,57,Sabtu,weekend,Jan,2011-01-15,716
2011-01-15,spring,2011,1,22,No,Sabtu,No,Misty,0,26,26,Sabtu,weekend,Jan,2011-01-15,716
2011-01-15,spring,2011,1,23,No,Sabtu,No,Clear,5,39,44,Sabtu,weekend,Jan,2011-01-15,716
2011-01-16,spring,2011,1,0,No,Minggu,No,Clear,6,33,39,Minggu,weekend,Jan,2011-01-16,715
2011-01-16,spring,2011,1,1,No,Minggu,No,Clear,4,19,23,Minggu,weekend,Jan,2011-01-16,715
2011-01-16,spring,2011,1,2,No,Minggu,No,Clear,3,13,16,Minggu,weekend,Jan,2011-01-16,715
2011-01-16,spring,2011,1,3,No,Minggu,No,Clear,9,6,15,Minggu,weekend,Jan,2011-01-16,715
2011-01-16,spring,2011,1,4,No,Minggu,No,Clear,0,1,1,Minggu,weekend,Jan,2011-01-16,715
2011-01-16,spring,2011,1,5,No,Minggu,No,Misty,1,1,2,Minggu,weekend,Jan,2011-01-16,715
2011-01-16,spring,2011,1,6,No,Minggu,No,Misty,0,1,1,Minggu,weekend,Jan,2011-01-16,715
2011-01-16,spring,2011,1,7,No,Minggu,No,Misty,0,3,3,Minggu,weekend,Jan,2011-01-16,715
2011-01-16,spring,2011,1,8,No,Minggu,No,Clear,0,18,18,Minggu,weekend,Jan,2011-01-16,715
2011-01-16,spring,2011,1,9,No,Minggu,No,Clear,3,29,32,Minggu,weekend,Jan,2011-01-16,715
2011-01-16,spring,2011,1,10,No,Minggu,No,Clear,8,71,79,Minggu,weekend,Jan,2011-01-16,715
2011-01-16,spring,2011,1,11,No,Minggu,No,Clear,23,70,93,Minggu,weekend,Jan,2011-01-16,715
2011-01-16,spring,2011,1,12,No,Minggu,No,Clear,29,75,104,Minggu,weekend,Jan,2011-01-16,715
2011-01-16,spring,2011,1,13,No,Minggu,No,Clear,23,95,118,Minggu,weekend,Jan,2011-01-16,715
2011-01-16,spring,2011,1,14,No,Minggu,No,Clear,22,69,91,Minggu,weekend,Jan,2011-01-16,715
2011-01-16,spring,2011,1,15,No,Minggu,No,Clear,35,78,113,Minggu,weekend,Jan,2011-01-16,715
2011-01-16,spring,2011,1,16,No,Minggu,No,Clear,22,77,99,Minggu,weekend,Jan,2011-01-16,715
2011-01-16,spring,2011,1,17,No,Minggu,No,Clear,23,82,105,Minggu,weekend,Jan,2011-01-16,715
2011-01-16,spring,2011,1,18,No,Minggu,No,Clear,11,56,67,Minggu,weekend,Jan,2011-01-16,715
2011-01-16,spring,2011,1,19,No,Minggu,No,Clear,14,47,61,Minggu,weekend,Jan,2011-01-16,715
2011-01-16,spring,2011,1,20,No,Minggu,No,Clear,7,50,57,Minggu,weekend,Jan,2011-01-16,715
2011-01-16,spring,2011,1,21,No,Minggu,No,Clear,6,22,28,Minggu,weekend,Jan,2011-01-16,715
2011-01-16,spring,2011,1,22,No,Minggu,No,Misty,2,19,21,Minggu,weekend,Jan,2011-01-16,715
2011-01-16,spring,2011,1,23,No,Minggu,No,Misty,0,18,18,Minggu,weekend,Jan,2011-01-16,715
2011-01-17,spring,2011,1,0,Yes,Senin,No,Misty,1,16,17,Senin,weekdays,Jan,2011-01-17,714
2011-01-17,spring,2011,1,1,Yes,Senin,No,Misty,1,15,16,Senin,weekdays,Jan,2011-01-17,714
2011-01-17,spring,2011,1,2,Yes,Senin,No,Misty,0,8,8,Senin,weekdays,Jan,2011-01-17,714
2011-01-17,spring,2011,1,3,Yes,Senin,No,Misty,0,2,2,Senin,weekdays,Jan,2011-01-17,714
2011-01-17,spring,2011,1,4,Yes,Senin,No,Misty,1,2,3,Senin,weekdays,Jan,2011-01-17,714
2011-01-17,spring,2011,1,5,Yes,Senin,No,Misty,0,1,1,Senin,weekdays,Jan,2011-01-17,714
2011-01-17,spring,2011,1,6,Yes,Senin,No,Misty,0,5,5,Senin,weekdays,Jan,2011-01-17,714
2011-01-17,spring,2011,1,7,Yes,Senin,No,Misty,4,9,13,Senin,weekdays,Jan,2011-01-17,714
2011-01-17,spring,2011,1,8,Yes,Senin,No,Misty,3,30,33,Senin,weekdays,Jan,2011-01-17,714
2011-01-17,spring,2011,1,9,Yes,Senin,No,Misty,8,39,47,Senin,weekdays,Jan,2011-01-17,714
2011-01-17,spring,2011,1,10,Yes,Senin,No,Misty,7,50,57,Senin,weekdays,Jan,2011-01-17,714
2011-01-17,spring,2011,1,11,Yes,Senin,No,Misty,9,55,64,Senin,weekdays,Jan,2011-01-17,714
2011-01-17,spring,2011,1,12,Yes,Senin,No,Misty,10,70,80,Senin,weekdays,Jan,2011-01-17,714
2011-01-17,spring,2011,1,13,Yes,Senin,No,Misty,13,80,93,Senin,weekdays,Jan,2011-01-17,714
2011-01-17,spring,2011,1,14,Yes,Senin,No,Misty,12,74,86,Senin,weekdays,Jan,2011-01-17,714
2011-01-17,spring,2011,1,15,Yes,Senin,No,Misty,21,72,93,Senin,weekdays,Jan,2011-01-17,714
2011-01-17,spring,2011,1,16,Yes,Senin,No,Misty,6,76,82,Senin,weekdays,Jan,2011-01-17,714
2011-01-17,spring,2011,1,17,Yes,Senin,No,Clear,4,67,71,Senin,weekdays,Jan,2011-01-17,714
2011-01-17,spring,2011,1,18,Yes,Senin,No,Misty,7,85,92,Senin,weekdays,Jan,2011-01-17,714
2011-01-17,spring,2011,1,19,Yes,Senin,No,Light Snow,2,58,60,Senin,weekdays,Jan,2011-01-17,714
2011-01-17,spring,2011,1,20,Yes,Senin,No,Light Snow,4,29,33,Senin,weekdays,Jan,2011-01-17,714
2011-01-17,spring,2011,1,21,Yes,Senin,No,Light Snow,3,24,27,Senin,weekdays,Jan,2011-01-17,714
2011-01-17,spring,2011,1,22,Yes,Senin,No,Light Snow,0,13,13,Senin,weekdays,Jan,2011-01-17,714
2011-01-17,spring,2011,1,23,Yes,Senin,No,Light Snow,1,3,4,Senin,weekdays,Jan,2011-01-17,714
2011-01-18,spring,2011,1,12,No,Selasa,Yes,Misty,0,3,3,Selasa,weekdays,Jan,2011-01-18,713
2011-01-18,spring,2011,1,13,No,Selasa,Yes,Misty,0,22,22,Selasa,weekdays,Jan,2011-01-18,713
2011-01-18,spring,2011,1,14,No,Selasa,Yes,Misty,2,26,28,Selasa,weekdays,Jan,2011-01-18,713
2011-01-18,spring,2011,1,15,No,Selasa,Yes,Misty,3,32,35,Selasa,weekdays,Jan,2011-01-18,713
2011-01-18,spring,2011,1,16,No,Selasa,Yes,Misty,0,61,61,Selasa,weekdays,Jan,2011-01-18,713
2011-01-18,spring,2011,1,17,No,Selasa,Yes,Misty,1,124,125,Selasa,weekdays,Jan,2011-01-18,713
2011-01-18,spring,2011,1,18,No,Selasa,Yes,Misty,1,132,133,Selasa,weekdays,Jan,2011-01-18,713
2011-01-18,spring,2011,1,19,No,Selasa,Yes,Misty,1,98,99,Selasa,weekdays,Jan,2011-01-18,713
2011-01-18,spring,2011,1,20,No,Selasa,Yes,Misty,0,83,83,Selasa,weekdays,Jan,2011-01-18,713
2011-01-18,spring,2011,1,21,No,Selasa,Yes,Misty,0,41,41,Selasa,weekdays,Jan,2011-01-18,713
2011-01-18,spring,2011,1,22,No,Selasa,Yes,Misty,0,33,33,Selasa,weekdays,Jan,2011-01-18,713
2011-01-18,spring,2011,1,23,No,Selasa,Yes,Misty,1,19,20,Selasa,weekdays,Jan,2011-01-18,713
2011-01-19,spring,2011,1,0,No,Rabu,Yes,Misty,0,3,3,Rabu,weekdays,Jan,2011-01-19,712
2011-01-19,spring,2011,1,1,No,Rabu,Yes,Light Snow,1,6,7,Rabu,weekdays,Jan,2011-01-19,712
2011-01-19,spring,2011,1,2,No,Rabu,Yes,Light Snow,0,3,3,Rabu,weekdays,Jan,2011-01-19,712
2011-01-19,spring,2011,1,4,No,Rabu,Yes,Light Snow,1,1,2,Rabu,weekdays,Jan,2011-01-19,712
2011-01-19,spring,2011,1,5,No,Rabu,Yes,Misty,0,7,7,Rabu,weekdays,Jan,2011-01-19,712
2011-01-19,spring,2011,1,6,No,Rabu,Yes,Misty,0,32,32,Rabu,weekdays,Jan,2011-01-19,712
2011-01-19,spring,2011,1,7,No,Rabu,Yes,Misty,1,89,90,Rabu,weekdays,Jan,2011-01-19,712
2011-01-19,spring,2011,1,8,No,Rabu,Yes,Misty,1,196,197,Rabu,weekdays,Jan,2011-01-19,712
2011-01-19,spring,2011,1,9,No,Rabu,Yes,Misty,2,107,109,Rabu,weekdays,Jan,2011-01-19,712
2011-01-19,spring,2011,1,10,No,Rabu,Yes,Misty,1,46,47,Rabu,weekdays,Jan,2011-01-19,712
2011-01-19,spring,2011,1,11,No,Rabu,Yes,Misty,5,47,52,Rabu,weekdays,Jan,2011-01-19,712
2011-01-19,spring,2011,1,12,No,Rabu,Yes,Misty,5,65,70,Rabu,weekdays,Jan,2011-01-19,712
2011-01-19,spring,2011,1,13,No,Rabu,Yes,Clear,11,67,78,Rabu,weekdays,Jan,2011-01-19,712
2011-01-19,spring,2011,1,14,No,Rabu,Yes,Clear,7,68,75,Rabu,weekdays,Jan,2011-01-19,712
2011-01-19,spring,2011,1,15,No,Rabu,Yes,Clear,4,78,82,Rabu,weekdays,Jan,2011-01-19,712
2011-01-19,spring,2011,1,16,No,Rabu,Yes,Clear,10,94,104,Rabu,weekdays,Jan,2011-01-19,712
2011-01-19,spring,2011,1,17,No,Rabu,Yes,Clear,7,190,197,Rabu,weekdays,Jan,2011-01-19,712
2011-01-19,spring,2011,1,18,No,Rabu,Yes,Clear,5,156,161,Rabu,weekdays,Jan,2011-01-19,712
2011-01-19,spring,2011,1,19,No,Rabu,Yes,Clear,4,108,112,Rabu,weekdays,Jan,2011-01-19,712
2011-01-19,spring,2011,1,20,No,Rabu,Yes,Clear,2,74,76,Rabu,weekdays,Jan,2011-01-19,712
2011-01-19,spring,2011,1,21,No,Rabu,Yes,Clear,4,55,59,Rabu,weekdays,Jan,2011-01-19,712
2011-01-19,spring,2011,1,22,No,Rabu,Yes,Clear,6,53,59,Rabu,weekdays,Jan,2011-01-19,712
2011-01-19,spring,2011,1,23,No,Rabu,Yes,Clear,1,27,28,Rabu,weekdays,Jan,2011-01-19,712
2011-01-20,spring,2011,1,0,No,Kamis,Yes,Clear,5,8,13,Kamis,weekdays,Jan,2011-01-20,711
2011-01-20,spring,2011,1,1,No,Kamis,Yes,Clear,2,3,5,Kamis,weekdays,Jan,2011-01-20,711
2011-01-20,spring,2011,1,2,No,Kamis,Yes,Clear,0,2,2,Kamis,weekdays,Jan,2011-01-20,711
2011-01-20,spring,2011,1,3,No,Kamis,Yes,Clear,0,1,1,Kamis,weekdays,Jan,2011-01-20,711
2011-01-20,spring,2011,1,4,No,Kamis,Yes,Clear,0,1,1,Kamis,weekdays,Jan,2011-01-20,711
2011-01-20,spring,2011,1,5,No,Kamis,Yes,Clear,0,6,6,Kamis,weekdays,Jan,2011-01-20,711
2011-01-20,spring,2011,1,6,No,Kamis,Yes,Clear,0,35,35,Kamis,weekdays,Jan,2011-01-20,711
2011-01-20,spring,2011,1,7,No,Kamis,Yes,Clear,1,100,101,Kamis,weekdays,Jan,2011-01-20,711
2011-01-20,spring,2011,1,8,No,Kamis,Yes,Clear,2,247,249,Kamis,weekdays,Jan,2011-01-20,711
2011-01-20,spring,2011,1,9,No,Kamis,Yes,Misty,3,140,143,Kamis,weekdays,Jan,2011-01-20,711
2011-01-20,spring,2011,1,10,No,Kamis,Yes,Clear,1,56,57,Kamis,weekdays,Jan,2011-01-20,711
2011-01-20,spring,2011,1,11,No,Kamis,Yes,Misty,5,63,68,Kamis,weekdays,Jan,2011-01-20,711
2011-01-20,spring,2011,1,12,No,Kamis,Yes,Misty,7,77,84,Kamis,weekdays,Jan,2011-01-20,711
2011-01-20,spring,2011,1,13,No,Kamis,Yes,Misty,12,86,98,Kamis,weekdays,Jan,2011-01-20,711
2011-01-20,spring,2011,1,14,No,Kamis,Yes,Misty,6,75,81,Kamis,weekdays,Jan,2011-01-20,711
2011-01-20,spring,2011,1,15,No,Kamis,Yes,Misty,8,62,70,Kamis,weekdays,Jan,2011-01-20,711
2011-01-20,spring,2011,1,16,No,Kamis,Yes,Misty,8,83,91,Kamis,weekdays,Jan,2011-01-20,711
2011-01-20,spring,2011,1,17,No,Kamis,Yes,Misty,8,207,215,Kamis,weekdays,Jan,2011-01-20,711
2011-01-20,spring,2011,1,18,No,Kamis,Yes,Misty,1,184,185,Kamis,weekdays,Jan,2011-01-20,711
2011-01-20,spring,2011,1,19,No,Kamis,Yes,Clear,6,146,152,Kamis,weekdays,Jan,2011-01-20,711
2011-01-20,spring,2011,1,20,No,Kamis,Yes,Misty,2,124,126,Kamis,weekdays,Jan,2011-01-20,711
2011-01-20,spring,2011,1,21,No,Kamis,Yes,Misty,3,54,57,Kamis,weekdays,Jan,2011-01-20,711
2011-01-20,spring,2011,1,22,No,Kamis,Yes,Misty,0,56,56,Kamis,weekdays,Jan,2011-01-20,711
2011-01-20,spring,2011,1,23,No,Kamis,Yes,Misty,3,28,31,Kamis,weekdays,Jan,2011-01-20,711
2011-01-21,spring,2011,1,0,No,Jumat,Yes,Misty,1,20,21,Jumat,weekdays,Jan,2011-01-21,710
2011-01-21,spring,2011,1,1,No,Jumat,Yes,Misty,0,6,6,Jumat,weekdays,Jan,2011-01-21,710
2011-01-21,spring,2011,1,2,No,Jumat,Yes,Light Snow,0,2,2,Jumat,weekdays,Jan,2011-01-21,710
2011-01-21,spring,2011,1,3,No,Jumat,Yes,Light Snow,0,1,1,Jumat,weekdays,Jan,2011-01-21,710
2011-01-21,spring,2011,1,4,No,Jumat,Yes,Misty,0,1,1,Jumat,weekdays,Jan,2011-01-21,710
2011-01-21,spring,2011,1,5,No,Jumat,Yes,Clear,1,4,5,Jumat,weekdays,Jan,2011-01-21,710
